2.153434948469441031e-04,8.700768758053456812e-04,4.405703123908175090e-01,4.506387457282584456e-04,9.860664299675063298e-04,4.593116426258397021e-04,6.074331267137501661e-04,4.574292717557899368e-04,1.112120120938305673e-03,4.287253094461720006e-04,1.951257874292711874e-04,9.369369654478747894e-03,6.430014818574683469e-04,5.937707981268068071e-04,1.798114927895014693e-04,3.975583463825338795e-04,8.458245743188047647e-04,2.679615075003258804e-04,4.655606129144052182e-04,5.063081930265810656e-04,1.216658201273534447e-02,2.401705376815402141e-04,2.024977517916509012e-04,3.456627607799831175e-04,6.677217514464190047e-03,2.419391823235928496e-01,4.367822880095639316e-04,2.572449607305873215e-04,9.985765495479543858e-04,1.683367450764655703e-03,4.381136501229137398e-04,2.122634393158484480e-03,3.646608124272401690e-04,1.451634486929515196e-03,4.948019928883200724e-04,1.779057649633230577e-04,2.105559726565819998e-03,2.620975339709824548e-01,3.523935161482881170e-04,5.825727678245295159e-03
5.862439306281708806e-06,2.733292387501872278e-05,3.755743046435847665e-01,2.190604906350353799e-05,4.212211658478266129e-05,2.286402899082422350e-05,2.596021490831585302e-05,1.438050257900234537e-05,5.918496846204580262e-05,1.788032702305529772e-05,7.600165951412339382e-06,1.352301096704776979e-03,3.726433498630270209e-05,2.314324704738177031e-05,4.953383115851466879e-06,1.671294563413388949e-05,5.838896538439157838e-05,6.863418239172215347e-06,2.210288760201292179e-05,1.649414682600349529e-05,1.214673034211157443e-03,8.334656647082784741e-06,7.096858554853557620e-06,1.294260958753155946e-05,1.323929643205631283e-03,3.660630509492702189e-01,1.603865563687151968e-05,9.305197443083019828e-06,5.083006767922000911e-05,9.491947230869165889e-05,1.614711256499036892e-05,1.465309052333082021e-04,1.499179048948753850e-05,7.741310816134137321e-05,1.447064676364471607e-05,5.991675287430596384e-06,1.954839653424352052e-04,2.526823105805454661e-01,1.094143873882566791e-05,6.769748264596910483e-04
8.339004295080415749e-06,1.286855583394124294e-04,9.264123702428119778e-01,1.679065137566863460e-06,7.957294375924788514e-06,7.096582939891170143e-06,7.174552653160003651e-06,1.437311431963568175e-05,1.406576295685063110e-05,3.468337793174475322e-06,1.588896703087974058e-06,6.352783929988693127e-04,8.444487788415300635e-06,1.193528733898621604e-05,7.525459821712151455e-07,1.075315109250646710e-05,1.136995015183273725e-05,6.110417367804451730e-06,5.681539279777924817e-06,2.282353335971585431e-05,1.029083829829355486e-03,3.515398906960767762e-06,1.606262770566942049e-06,2.145139663482546198e-06,3.828406847099952051e-04,3.579108689812863370e-02,7.620640122782854952e-06,2.496517474578679158e-06,1.128133242122429482e-05,6.062635809629855023e-05,5.204773170689818970e-06,1.824586662024054096e-05,2.205169444795194306e-06,2.220506009800974506e-04,1.591306510227822490e-05,1.313447018925281091e-06,5.359764709131706876e-05,3.495955051943152453e-02,7.005328551639102870e-06,1.026628027787376374e-04
1.372462702691586633e-03,2.970773471490014469e-03,2.970685826652980088e-01,2.706151037431523982e-03,3.876840660503415303e-03,2.640025470261458517e-03,2.956730284958266914e-03,2.173430650566171313e-03,4.462412344156546813e-03,2.434594146956000314e-03,1.523938417118056530e-03,1.998493048558930979e-02,3.392139260194287735e-03,2.768733820291816462e-03,1.315532529337634605e-03,2.250981812009117487e-03,4.202660206222371200e-03,1.585927995736605796e-03,2.635774188339894478e-03,2.309353417324726959e-03,2.002623291555934160e-02,1.616738830653852285e-03,1.508558908524480161e-03,2.081054135092720581e-03,1.868311420270327844e-02,2.831770608758202856e-01,2.305466937220612255e-03,1.722374708118499208e-03,4.144407487191571066e-03,5.582657985835547294e-03,2.318919597685346109e-03,7.118002714898805962e-03,2.353685281703051402e-03,4.797938109416664820e-03,2.238656377400603716e-03,1.382005067037049692e-03,7.620361955609528982e-03,2.500433788697196680e-01,1.899683316930564142e-03,1.474772615640183165e-02
6.713490714488602740e-03,3.860449751229256404e-02,3.603438537012722091e-03,4.785562586614859892e-01,5.446221156051485324e-03,5.221246539803721387e-03,7.496958772859944192e-03,6.881259432760407357e-02,2.699609964651789040e-02,1.025819054012054414e-02,5.187750839563414970e-03,1.947195126530325282e-02,1.203802705488339966e-02,8.568818105649862737e-03,2.206417906614651855e-02,9.188857126228949096e-03,5.251925668984425317e-03,1.684382805552722337e-02,9.134210009255497656e-03,4.314057061210528447e-03,1.025312933685329497e-02,4.678935288752894377e-03,7.853967315887928555e-03,5.879293841274713106e-02,4.889933328545589993e-03,4.614832302780205557e-03,5.723225819174996253e-03,1.093209268323433458e-02,2.244740877580357619e-02,1.636043822363705824e-02,6.993067442469702751e-03,4.214675135005703857e-03,4.654507729489766772e-03,4.145981255494328790e-03,6.195741768763590382e-03,6.839917643110916129e-03,6.789282400818491894e-03,2.499239973844295457e-02,1.693153416636225192e-02,7.923390571634870289e-03
6.844564301403127191e-06,3.069083527504524664e-02,4.559176670028631173e-06,8.971641160469083776e-01,2.070981281827863067e-05,1.329998738411296763e-05,3.197002783591338439e-05,1.543992166221226920e-06,6.337233796653878037e-02,5.454137386328329341e-06,8.984811033661883019e-06,1.592228014165805806e-05,8.035957117774113201e-03,5.405643971837858304e-05,2.119348033928188449e-04,3.394971812480727118e-06,2.903270147751072618e-06,2.364331205206161863e-06,2.410341218998171751e-05,9.405534804360965239e-06,3.109191260262962942e-06,6.002859567825302447e-06,6.152323194670281327e-06,1.106776914243700401e-05,6.755018159778322514e-06,1.006169799520019812e-05,8.332362949724214234e-06,1.290134158236769029e-04,1.346980271668762588e-05,7.419968609152078895e-06,9.460674415349791519e-06,3.010934081194860045e-06,1.838863507899648935e-05,2.145935705914562284e-05,8.949985643893959821e-06,1.536805611149882195e-05,1.245094091861184162e-05,1.191865846736335778e-05,7.418608917969137462e-06,9.491780611243828158e-06
2.553490615401557678e-03,1.689044385194950551e-02,1.799860677741831321e-03,5.149702372443938359e-01,2.214317320607977601e-03,1.575327969417245110e-03,3.621633265178812906e-03,1.562688308233851631e-01,2.183828710260871889e-03,5.855391335103435173e-03,1.978153835064260218e-03,1.455363278073795903e-02,8.435887993571257806e-03,4.921165343557716045e-03,2.133313309764696755e-02,5.333329469542347212e-03,2.533956816961581687e-03,1.480673219577574758e-02,4.493304330648102696e-03,1.687118131893902088e-03,1.051117721344914206e-02,1.706492248147489310e-03,3.820486507053231107e-03,9.045075931277900272e-02,1.774097347390519866e-03,1.959979042994174775e-03,2.244980225932764837e-03,5.446254123448552795e-03,2.019723188520311866e-02,1.188424428639620403e-02,3.325244499411838910e-03,2.296681363594472742e-03,1.540605143487569929e-03,9.702746874465129371e-04,2.990391183789175948e-03,2.225070821570604082e-03,3.485443114371984067e-03,2.616821827708500428e-02,1.355082075958059448e-02,5.441772148028136726e-03
2.105191564351810690e-03,5.231357298348141005e-02,2.128883575791605184e-03,5.360686028485014409e-01,1.912308491611908016e-03,1.692989506353433137e-03,4.627068667794201687e-03,1.083390762704717659e-02,1.060459314705725162e-03,2.428451921914826037e-03,2.942691346415286530e-03,3.775410746270919937e-03,2.351151989574829793e-01,9.186939488543873628e-03,4.128677654301433908e-02,3.003297872088844106e-03,2.121260017569119149e-03,3.626573765236156682e-03,4.851002767927217567e-03,2.495891216423202792e-03,3.200951628024229032e-03,2.053966681863831408e-03,2.967456088926402526e-03,1.279646956281453932e-02,1.663925491137106371e-03,2.474989463138103311e-03,1.878760877552819192e-03,1.180532023878481940e-02,5.393852845070526772e-03,2.911716232621207844e-03,2.598559141536226167e-03,1.564718726465911180e-03,2.117018792792442830e-03,1.158070409022652746e-03,2.668883903294748828e-03,2.000436904619414501e-03,3.821722396753297370e-03,4.887334424411822649e-03,5.115878407636163458e-03,3.343488561008274920e-03
2.676264019242453364e-03,1.950452236133540587e-02,9.536957746539299549e-03,2.161551761971783336e-01,1.667374491942959225e-02,2.662301127309752748e-03,8.555558759524146267e-03,1.026512503533110743e-01,2.452103615637012471e-02,1.157659384657375168e-02,1.797161249480010246e-03,4.735222067591075140e-02,3.632738821959915869e-03,8.108569927028531563e-03,1.540514659283051015e-02,4.895649357840163064e-03,4.202870110250890925e-03,1.736090472027140841e-02,5.777624462073274042e-03,3.536911691080743200e-03,8.229037774826569729e-02,2.169354209973159160e-03,3.879949971253400780e-03,7.419089483053950551e-02,3.788579029018346138e-03,5.645679913475976953e-03,5.191530469888685009e-03,4.718462470220573073e-03,4.751486992025716338e-02,3.438888352096523132e-02,7.791659499792529670e-03,1.721954734989950345e-02,3.973219172682998165e-03,2.820637151662748303e-03,7.886075113354568122e-03,2.917941495304429266e-03,6.915274662400167603e-03,1.129154779549448040e-01,1.670835357581862066e-02,3.049002884474169214e-02
3.212422980939542364e-05,1.459395853954293965e-05,2.440864074156123286e-05,2.413033040327485317e-05,9.707222741863348325e-01,9.822027792455107278e-03,1.733701361138201071e-05,2.943713101932622685e-05,6.392992825775617384e-05,2.014737936414957978e-05,4.444337713375684378e-06,3.384703120600136161e-05,1.595845026018528185e-05,3.143743169932354352e-05,1.220981457137206769e-05,7.944369827195435529e-06,2.155521270197736179e-05,8.658448130324390615e-06,2.065153384542288059e-05,2.219234990025226617e-05,1.076174057973964686e-04,1.373729154165917404e-05,1.362963123795800828e-05,2.953050611429807127e-05,1.269522093186734885e-05,1.193779101015761724e-05,3.223994552342953159e-05,2.818683060975853540e-05,4.520681612564352703e-05,4.635331902226871387e-05,2.503606621755841288e-05,1.477303452581918517e-04,3.738331716123610509e-04,7.272292686543498441e-06,2.931537440967513491e-03,1.773301251606373115e-05,5.820795780729781660e-05,1.500444061566881711e-02,1.821931576561961784e-05,1.255454531939806796e-04
1.747524973927816149e-05,1.083738163624358431e-05,2.301616927288414261e-05,1.816728554081667292e-05,9.747121708067505441e-01,5.854517686114808252e-03,1.343371374085677816e-05,2.096631857508437512e-05,5.565196672459563792e-05,1.443898729248479784e-05,2.372491355719874908e-06,3.065151618111626425e-05,1.035339347674823957e-05,2.345115913927056449e-05,8.629103299414578052e-06,4.564796507471240045e-06,1.404292067391214413e-05,5.834147181793941470e-06,1.333221249984240109e-05,1.525664588548496032e-05,1.330245815292859131e-04,7.848182712183173900e-06,7.836802545625369822e-06,2.152128469183211642e-05,8.391582739932768360e-06,9.187363936958762474e-06,2.239832819048020193e-05,1.721305436110053384e-05,3.931004372990762910e-05,3.953345733376859548e-05,1.848001452327786360e-05,1.536565727277977578e-04,2.632798283494172144e-04,4.836182998181317475e-06,2.241821979123557584e-03,1.008827451268820613e-05,4.244198353045228059e-05,1.594639846353921794e-02,1.260376268828717942e-05,1.309643046476306240e-04
4.064065649727733427e-05,1.643414947771073236e-05,2.505018999411309606e-05,2.700612535597497838e-05,9.684346743815877012e-01,1.199068012800069347e-02,1.915009614741441292e-05,3.358876880185003989e-05,6.763555102472274298e-05,2.288655920038608078e-05,5.677784478929062055e-06,3.501088882247528795e-05,1.891879032535260412e-05,3.506772426797580879e-05,1.399279274254830330e-05,9.864046010945296981e-06,2.545572360182490212e-05,1.010001582251895409e-05,2.451902993111603721e-05,2.573752647987331265e-05,9.948833247395843257e-05,1.702516125472446846e-05,1.689010673266589383e-05,3.347531376328691163e-05,1.484286543323050401e-05,1.325155411355122044e-05,3.714953872860666671e-05,3.413753219657642880e-05,4.788058534630386658e-05,4.927366828275179644e-05,2.820724251091802378e-05,1.457830029322339878e-04,4.285283011143233771e-04,8.535670447567064332e-06,3.252604165714476081e-03,2.209760534756341244e-05,6.592338238591612934e-05,1.465863714924866418e-02,2.101461551920248705e-05,1.231632778823250603e-04
1.046505704356721694e-03,3.634868620805704995e-04,3.684078796857818039e-04,5.141090476191237119e-04,8.586792073305689055e-01,6.338003191757315968e-02,3.837699665145007620e-04,6.482549292743634232e-04,8.494161910209869788e-04,4.836184396329799807e-04,2.497466434872725989e-04,4.915539274563123125e-04,4.775474692797987636e-04,6.305925732150845795e-04,3.426484519893096712e-04,3.421293919273296104e-04,5.907767517797031563e-04,2.847774398028607976e-04,5.819988205641881242e-04,5.579350237897668860e-04,7.304962617321236794e-04,5.158104370230154421e-04,5.095425517968772688e-04,6.277878614253160463e-04,3.883379986822462133e-04,2.950124267332720780e-04,7.199067750678348658e-04,7.950746506052997755e-04,6.596585135069580165e-04,6.868811746005117546e-04,5.450978576973051354e-04,1.204091920959115842e-03,4.348066201020471359e-03,2.561131452137709453e-04,1.765582038683962893e-02,6.313599045601021257e-04,1.037952006403101328e-03,3.560060469009059675e-02,4.750752505135695655e-04,1.050795223910169036e-03
1.801969738981323060e-05,1.135976969443640538e-05,2.431623158860814936e-05,1.899166181347209897e-05,9.742408036853696940e-01,5.861694287887898175e-03,1.411909985324857563e-05,2.180981362291116481e-05,5.815026074026962994e-05,1.507656183162819005e-05,2.471889631609624620e-06,3.225194805402126089e-05,1.080784534297148881e-05,2.450081040773900603e-05,9.033539530110761443e-06,4.763314756697974996e-06,1.462332041580855253e-05,6.102461338744387544e-06,1.391960520261579689e-05,1.611638339325917999e-05,1.421741610182649762e-04,8.203098525833471861e-06,8.124249739393470712e-06,2.270050825696816210e-05,8.755134769874002115e-06,9.664925465061170962e-06,2.332507765059604408e-05,1.784308156098426956e-05,4.122296379472588482e-05,4.141400928004885010e-05,1.933429121680799067e-05,1.610609851686519583e-04,2.702713777719133485e-04,5.074336615916901523e-06,2.287883742221327472e-03,1.049584475688941815e-05,4.415032671414039731e-05,1.630915109713208105e-02,1.321820814908746351e-05,1.370003923261604330e-04
1.582074246702198320e-04,1.860645803074180104e-05,2.343186513477690371e-05,4.362891281191270932e-05,1.879927692468921384e-03,9.228723701785923605e-01,4.155473332763482482e-05,8.135495126346918029e-05,1.615014709468684821e-04,1.319794679078293491e-04,5.209842347603902703e-05,2.625602398214657124e-05,2.828907370332381892e-05,3.159891127605610471e-05,1.980524537112516442e-02,1.032448909473012761e-04,1.351186691618342772e-04,1.443293463689949887e-04,2.444127012081142008e-04,1.121538480968174841e-03,7.280261286850746121e-05,1.134095592117395076e-04,8.142185922005155843e-05,3.426664414420862835e-05,4.556385196453739683e-02,2.533895133484024382e-05,2.723778437153459857e-04,7.857355259678290213e-05,1.800671037221614570e-04,3.419007265129247498e-03,1.955198941143715809e-04,1.413373717507162620e-04,3.878973182849683714e-04,2.520575154678471877e-05,5.679741668793716024e-04,3.469563960281268401e-04,6.812191554891546983e-05,1.145104521463803865e-03,1.030754414143065400e-04,7.299481911619056526e-05
8.724614680347218889e-07,3.848059667573480340e-08,7.288640691388424046e-08,1.146227031907977726e-07,1.530238309762848681e-05,9.998917168867149652e-01,1.641365693673795578e-07,5.671898882149340836e-07,3.484387501671085698e-07,3.039921803306895603e-06,8.860837548928672132e-08,5.024091132415229039e-08,6.489272652550384239e-08,1.158927872962806627e-07,1.250422218856957130e-05,1.802990624331061888e-07,3.204029897252323890e-07,2.805671655480084693e-07,5.850027097246970282e-07,2.470373460227150482e-06,2.435184198730193706e-07,2.282118412425772241e-07,2.918547788221088214e-07,6.715865013203429175e-08,3.833477670560381402e-05,5.728192896214113802e-08,5.168623126785261779e-07,3.753693861179730036e-07,4.873197271268565919e-07,3.262703917744195346e-06,5.484626358973437449e-07,4.067478864815071753e-07,2.735868911149438549e-06,1.066083493290625918e-07,7.401563948722005464e-06,1.082936735986749757e-06,2.651997796845205291e-07,1.398164567815600737e-05,1.772648279015465854e-07,5.307332027414249953e-07
1.805660389334832333e-04,4.603312494366477363e-05,1.107322622279635150e-04,7.083460014098807273e-05,9.115254607776903677e-06,9.922531891656373171e-01,1.703237523532616696e-04,3.516223604870373043e-04,6.064959017050410240e-05,3.598553420128376094e-03,5.063266657464179585e-05,4.131565079704102009e-05,4.748730932962619836e-05,9.473290209333868153e-05,6.880789620065246059e-05,5.528276508773633294e-05,7.271078769138939596e-05,9.247006218282536358e-05,9.035325372767403725e-05,1.403989344387301897e-04,1.311082354914919266e-04,5.349831098700096396e-05,1.242515683273090151e-04,3.441518480653623258e-05,1.279142319175948243e-04,6.983582526230635245e-05,5.750916505798534038e-05,1.475562281877681277e-04,1.091502281001785669e-04,5.110356795992355994e-05,1.234255330433187451e-04,8.063805160376056734e-05,1.527173405661432610e-04,1.966949169557314758e-04,1.816571152894513516e-04,1.368916474723334939e-04,9.251623571371674038e-05,1.518053802005564230e-04,4.770691627908818039e-05,3.237925190240499140e-04
8.367089137191228510e-04,2.678824460900808301e-04,5.407065679180304840e-04,3.823735772741752186e-04,9.031371595818729538e-05,9.706467298916702235e-01,7.691565522470731643e-04,1.404497531367688776e-03,3.401825554272554209e-04,9.088252085240229594e-03,2.875599203738102619e-04,2.462217303580579672e-04,2.776222362029595278e-04,4.871263701416071951e-04,3.636538372715536526e-04,3.106358453294455176e-04,3.926057058221188228e-04,4.656112494533300606e-04,4.670258674883383601e-04,6.622575692487312404e-04,6.265968063671383068e-04,3.063017821651084320e-04,6.050217298221998189e-04,2.151397838307200717e-04,6.020411753229066828e-04,3.718840469560234395e-04,3.257440609551627282e-04,7.038006775399795016e-04,5.423287127008872546e-04,2.921663395584768843e-04,5.978521179459929868e-04,4.309005873804014905e-04,7.567420804401463240e-04,8.578710698176765558e-04,9.065123131236423005e-04,6.563841034495656278e-04,4.847459324040059685e-04,7.930224510901890712e-04,2.772333051857695527e-04,1.320586755341941667e-03
